file,base_4.2.1_exit,head_exit
../ruchyruchy/validation/extreme_testing/fuzzing_campaign_massive.ruchy,0,0
../ruchyruchy/validation/fuzzing/production_fuzzer_broken.ruchy,1,1
../ruchyruchy/validation/fuzzing/fuzzer_minimal.ruchy,0,0
../ruchyruchy/validation/extreme_testing/self_hosting_test_suite.ruchy,0,0
../ruchyruchy/validation/extreme_testing/translation_validator.ruchy,0,0
../ruchyruchy/validation/fuzzing/production_fuzzer.ruchy,0,0
../ruchyruchy/validation/end_to_end/test_bootstrap_pipeline_complete.ruchy,0,0
../ruchyruchy/validation/end_to_end/test_pipeline_validation.ruchy,0,0
../ruchyruchy/validation/end_to_end/pipeline_integration.ruchy,0,0
../ruchyruchy/validation/fuzz_testing_harness.ruchy,0,0
../ruchyruchy/validation/optimizations/interpreter/benchmark_framework.ruchy,1,1
../ruchyruchy/validation/fuzz/test_valid_004.ruchy,0,0
../ruchyruchy/validation/optimizations/interpreter/test_bytecode_vm_green.ruchy,1,1
../ruchyruchy/validation/ide/lsp_base_test.ruchy,0,0
../ruchyruchy/validation/fuzz/grammar_based_fuzzer.ruchy,0,0
../ruchyruchy/validation/optimizations/interpreter/test_bytecode_vm_red.ruchy,1,1
../ruchyruchy/validation/optimizations/interpreter/test_bytecode_vm_refactor.ruchy,1,1
../ruchyruchy/validation/ide/vscode_extension_test.ruchy,0,0
../ruchyruchy/validation/ide/code_completion_test.ruchy,0,0
../ruchyruchy/validation/ide/goto_definition_test.ruchy,0,0
../ruchyruchy/validation/memory/memory_safety_validator.ruchy,0,0
../ruchyruchy/validation/optimizations/interpreter/test_inline_caching_green.ruchy,1,1
../ruchyruchy/validation/optimizations/interpreter/test_inline_caching_red.ruchy,1,1
../ruchyruchy/validation/optimizations/interpreter/test_jit_compilation_green.ruchy,1,1
../ruchyruchy/validation/optimizations/interpreter/test_inline_caching_refactor.ruchy,1,1
../ruchyruchy/validation/fuzz/mutation_based_fuzzer.ruchy,0,0
../ruchyruchy/validation/optimizations/interpreter/test_jit_compilation_red.ruchy,1,1
../ruchyruchy/validation/optimizations/interpreter/test_memory_management_red.ruchy,1,1
../ruchyruchy/validation/mutation/mutation_testing_framework.ruchy,0,0
../ruchyruchy/validation/optimizations/interpreter/test_jit_compilation_refactor.ruchy,1,1
../ruchyruchy/validation/optimizations/interpreter/test_memory_management_green.ruchy,1,1
../ruchyruchy/validation/optimizations/interpreter/test_memory_management_refactor.ruchy,1,1
../ruchyruchy/validation/optimizations/test_ast_node_pooling_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_ast_node_pooling_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_constant_folding_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_ast_node_pooling_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_constant_folding_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_constant_folding_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_dead_code_elimination_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_dead_code_elimination_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_dead_code_elimination_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_inline_expansion_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_inline_expansion_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_lazy_strings_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_inline_expansion_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_occurs_check_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_lazy_strings_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_lazy_strings_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_occurs_check_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_occurs_check_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_parser_left_recursion_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_parser_left_recursion_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_peephole_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_parser_left_recursion_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_peephole_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_peephole_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_pgo_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_pgo_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_pgo_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_type_cache_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_type_cache_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_type_cache_refactor.ruchy,0,0
../ruchyruchy/validation/optimizations/test_wpo_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_wpo_green.ruchy,0,0
../ruchyruchy/validation/optimizations/test_wpo_refactor_simple.ruchy,0,0
../ruchyruchy/validation/optimizations/test_token_cache_red.ruchy,0,0
../ruchyruchy/validation/optimizations/test_wpo_refactor.ruchy,0,0
../ruchyruchy/validation/property_test_framework.ruchy,0,0
../ruchyruchy/validation/property/test_valid_003.ruchy,0,0
../ruchyruchy/validation/property/property_framework_extended.ruchy,0,0
../ruchyruchy/validation/property/property_framework_simple.ruchy,0,0
../ruchyruchy/validation/quality/bug_minimal_reproduction.ruchy,0,0
../ruchyruchy/validation/qa_reality_check.ruchy,0,0
../ruchyruchy/validation/quality/bigo_analysis_mutation_test.ruchy,0,0
../ruchyruchy/validation/performance/performance_regression_detector.ruchy,0,0
../ruchyruchy/validation/quality/bigo_analysis_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/bigo_analysis_test.ruchy,0,0
../ruchyruchy/validation/quality/bigo_analysis_fuzz_test.ruchy,0,0
../ruchyruchy/validation/quality/bug_reproduction_string_contains.ruchy,0,0
../ruchyruchy/validation/quality/bigo_analysis_property_test.ruchy,0,0
../ruchyruchy/validation/property/property_test_comprehensive.ruchy,0,0
../ruchyruchy/validation/quality/code_churn_mutation_test.ruchy,0,0
../ruchyruchy/validation/quality/code_churn_fuzz_test.ruchy,0,0
../ruchyruchy/validation/property/stage3_codegen_properties.ruchy,0,0
../ruchyruchy/validation/quality/dead_code_fuzz_test.ruchy,0,0
../ruchyruchy/validation/property/stage2_type_checker_properties.ruchy,0,0
../ruchyruchy/validation/quality/code_churn_test.ruchy,0,0
../ruchyruchy/validation/quality/code_churn_pmat_test.ruchy,0,0
../ruchyruchy/validation/property/stage1_parser_properties.ruchy,0,0
../ruchyruchy/validation/quality/dead_code_property_test.ruchy,0,0
../ruchyruchy/validation/property/stage0_lexer_properties.ruchy,0,0
../ruchyruchy/validation/quality/dead_code_simple_test.ruchy,0,0
../ruchyruchy/validation/quality/dead_code_mutation_test.ruchy,0,0
../ruchyruchy/validation/quality/dead_code_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/code_churn_property_test.ruchy,0,0
../ruchyruchy/validation/quality/duplicate_code_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/entropy_analysis_fuzz_test.ruchy,0,0
../ruchyruchy/validation/quality/duplicate_code_property_test.ruchy,0,0
../ruchyruchy/validation/quality/fmt_bug_before.ruchy,0,0
../ruchyruchy/validation/quality/entropy_analysis_mutation_test.ruchy,0,0
../ruchyruchy/validation/quality/entropy_analysis_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/duplicate_code_mutation_test.ruchy,0,0
../ruchyruchy/validation/quality/duplicate_code_fuzz_test.ruchy,0,0
../ruchyruchy/validation/quality/fmt_bug_minimal.ruchy,0,0
../ruchyruchy/validation/quality/entropy_analysis_test.ruchy,0,0
../ruchyruchy/validation/quality/duplicate_code_test.ruchy,0,0
../ruchyruchy/validation/quality/lint_bug_minimal.ruchy,0,0
../ruchyruchy/validation/quality/entropy_analysis_property_test.ruchy,0,0
../ruchyruchy/validation/quality/ml_defect_prediction_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/mutation_engine_fuzz_test.ruchy,0,0
../ruchyruchy/validation/quality/ml_defect_prediction_property_test.ruchy,0,0
../ruchyruchy/validation/quality/ml_defect_prediction_test.ruchy,0,0
../ruchyruchy/validation/quality/mutation_engine_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/mutation_engine_mutation_test.ruchy,0,0
../ruchyruchy/validation/quality/mutation_engine_test.ruchy,0,0
../ruchyruchy/validation/quality/mutfuzz_demo.ruchy,0,0
../ruchyruchy/validation/quality/provability_analysis_mutation_test.ruchy,0,0
../ruchyruchy/validation/quality/mutation_engine_property_test.ruchy,0,0
../ruchyruchy/validation/quality/provability_analysis_fuzz_test.ruchy,0,0
../ruchyruchy/validation/quality/provability_analysis_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/provability_analysis_property_test.ruchy,0,0
../ruchyruchy/validation/quality/provability_analysis_test.ruchy,0,0
../ruchyruchy/validation/quality/tdg_mutation_test.ruchy,0,0
../ruchyruchy/validation/quality/symbol_table_analysis_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/symbol_table_analysis_mutation_test.ruchy,0,0
../ruchyruchy/validation/quality/symbol_table_analysis_property_test.ruchy,0,0
../ruchyruchy/validation/quality/symbol_table_analysis_test.ruchy,0,0
../ruchyruchy/validation/quality/symbol_table_analysis_fuzz_test.ruchy,0,0
../ruchyruchy/validation/quality/tdg_pmat_test.ruchy,0,0
../ruchyruchy/validation/quality/vec_macro_broken.ruchy,0,0
../ruchyruchy/validation/quality/tdg_fuzz_test.ruchy,0,0
../ruchyruchy/validation/quality/tdg_property_test.ruchy,0,0
../ruchyruchy/validation/self_compilation_harness_v2.ruchy,0,0
../ruchyruchy/validation/self_compilation_harness.ruchy,0,0
../ruchyruchy/validation/regression/test_issue_40_minimal.ruchy,0,0
../ruchyruchy/validation/regression/test_issue_40_string_iteration.ruchy,0,0
../ruchyruchy/validation/tests/test_property_framework_v2.ruchy,0,0
../ruchyruchy/validation/tests/test_fuzz_harness_v2.ruchy,0,0
../ruchyruchy/validation/tests/test_self_compilation.ruchy,1,1
../ruchyruchy/validation/tests/test_bootstrap_001.ruchy,0,0
../ruchyruchy/validation/quality/tdg_system_test.ruchy,0,0
../ruchyruchy/validation/tests/test_property_framework.ruchy,0,1
../ruchyruchy/validation/wasm/benchmark_closure_compilation.ruchy,1,1
../ruchyruchy/validation/tests/test_fuzz_harness.ruchy,0,0
../ruchyruchy/validation/wasm/benchmark_multi_target.ruchy,1,1
../ruchyruchy/validation/tests/test_self_compilation_v2.ruchy,0,0
../ruchyruchy/validation/wasm/debugging/test_devtools_integration_red.ruchy,1,1
../ruchyruchy/validation/regression/regression_test_suite.ruchy,0,0
../ruchyruchy/validation/wasm/fuzz_closure_compilation.ruchy,1,1
../ruchyruchy/validation/wasm/fuzz_multi_target.ruchy,1,1
../ruchyruchy/validation/wasm/incremental/test_property_equivalence.ruchy,1,1
../ruchyruchy/validation/wasm/debugging/test_debug_symbols_red.ruchy,1,1
../ruchyruchy/validation/wasm/debugging/test_source_map_red.ruchy,0,0
../ruchyruchy/validation/wasm/property_multi_target.ruchy,1,1
../ruchyruchy/validation/wasm/property_closure_compilation.ruchy,1,1
../ruchyruchy/validation/wasm/optimization/test_constant_folding_red.ruchy,0,0
../ruchyruchy/validation/wasm/optimization/test_dead_code_elimination_red.ruchy,0,0
../ruchyruchy/validation/wasm/simd_benchmark_suite.ruchy,1,1
../ruchyruchy/validation/wasm/quality_multi_target.ruchy,1,1
../ruchyruchy/validation/wasm/quality_closure_compilation.ruchy,0,0
../ruchyruchy/validation/wasm/test_closure_compilation_green.ruchy,1,1
../ruchyruchy/validation/wasm/test_closure_compilation_red.ruchy,1,1
../ruchyruchy/validation/wasm/simd_test_framework.ruchy,1,1
../ruchyruchy/validation/translation/translation_validator.ruchy,0,0
../ruchyruchy/validation/wasm/test_closure_green_runner.ruchy,1,1
../ruchyruchy/validation/wasm/test_closure_compilation_refactored.ruchy,1,1
../ruchyruchy/validation/wasm/test_closure_red_runner.ruchy,0,0
../ruchyruchy/validation/wasm/test_closure_spike.ruchy,1,1
../ruchyruchy/validation/wasm/test_closure_tool_runner.ruchy,1,1
../ruchyruchy/validation/wasm/test_closure_refactored_runner.ruchy,1,1
../ruchyruchy/validation/wasm/test_closure_type_mapping_green.ruchy,1,1
../ruchyruchy/validation/wasm/test_gc_structs_arrays_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_gc_memory_management_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_multi_target_green_runner.ruchy,1,1
../ruchyruchy/validation/wasm/test_multi_target_red_runner.ruchy,1,1
../ruchyruchy/validation/wasm/test_gc_references_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_reference_operations_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_multi_target_red.ruchy,0,0
../ruchyruchy/validation/wasm/test_module_caching_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_multi_target_green.ruchy,1,1
../ruchyruchy/validation/wasm/test_incremental_rebuild_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_multi_target_tool_runner.ruchy,1,1
../ruchyruchy/validation/wasm/test_multi_target_refactored_runner.ruchy,0,0
../ruchyruchy/validation/wasm/test_simd_cryptography_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_simd_framework_example.ruchy,1,1
../ruchyruchy/validation/wasm/test_multi_target_refactored.ruchy,1,1
../ruchyruchy/validation/wasm/test_simd_cryptography_green.ruchy,0,0
../ruchyruchy/validation/wasm/test_wasm_emitter_green.ruchy,0,0
../ruchyruchy/validation/wasm/test_simd_refactored.ruchy,1,1
../ruchyruchy/validation/wasm/test_wasm_emitter_refactored.ruchy,0,0
../ruchyruchy/validation/wasm/test_simd_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_simd_tool_runner.ruchy,0,0
../ruchyruchy/validation/wasm/test_wasm_red_runner.ruchy,0,0
../ruchyruchy/validation/wasm/test_wasm_emitter_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_wasm_simple.ruchy,0,0
../ruchyruchy/validation/wasm/threads/test_atomic_operations_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_simd_image_processing_green.ruchy,0,0
../ruchyruchy/validation/wasm/threads/test_shared_memory_red.ruchy,1,1
../ruchyruchy/validation/wasm/test_wasm_type_mapping.ruchy,0,0
../ruchyruchy/validation/wasm/test_simd_image_processing_red.ruchy,0,0
examples/21_concurrency.ruchy,124,1
